!Series_title	"Alteration of peripheral blood monocyte gene expression in humans following diesel exhaust inhalation"
"A_24_P167806"	6.134459	5.5604515	7.6216307	5.1216526	7.649791	5.769061	8.293803	8.929391	7.8712015	7.542328	3.9606416	9.006696	7.2852993	6.7551703	8.696201	8.485646	7.9764132	6.400825	8.655743	5.8253465	3.685786	6.801898	8.203576	7.543651	6.3953238	7.66084	6.7661667	6.320056
"A_24_P167825"	7.2692246	8.191529	7.406875	7.0347824	7.153762	7.407003	7.2754226	7.2059216	7.9132595	7.6200476	8.386808	7.976208	7.2325945	7.559827	7.4997945	7.149597	6.0104604	6.0859876	6.0626025	6.25157	6.09299	6.896718	7.568266	6.623156	7.9042025	7.559971	7.792088	7.8942275
"A_24_P167877"	10.487655	9.7881775	10.389132	9.404154	9.868151	10.16343	8.649406	9.907702	11.854119	10.963734	8.421941	8.241767	9.808763	7.5451217	9.211666	10.449328	10.509115	8.949471	10.118118	10.784798	9.737186	10.769401	10.161348	9.897038	10.49615	10.23314	10.2829485	10.767408
"A_24_P167970"	8.53668	8.25387	8.217508	9.878979	8.82303	9.091577	9.33248	9.459123	7.7535615	7.346726	9.706481	9.803621	8.2112465	7.068189	8.060039	8.533764	8.687926	8.372824	8.127581	8.783995	8.67515	8.436745	8.654283	8.368218	8.164576	7.9131293	8.198057	8.083123
"A_24_P167984"	5.724623	6.58274	4.587685	5.536253	5.066986	5.953349	5.1156507	5.5380445	6.9772124	7.519417	6.6363764	5.9297886	5.498883	6.271025	5.5562987	6.1591344	5.165371	5.690232	6.7601147	5.6891665	6.9355006	4.692634	6.163431	6.703975	5.606268	6.5666537	6.7140474	5.759594
"A_24_P168033"	8.97551	8.877806	8.738214	8.754679	8.98501	9.031202	9.519364	9.797971	8.4936695	8.060956	8.18435	9.535663	9.416689	9.230151	9.55521	9.397129	8.013529	7.8630304	7.772315	8.279665	7.757357	7.4321723	7.616361	7.575265	9.084528	9.076812	9.371238	9.5491
"A_24_P16815"	7.351377	7.1904535	7.200815	7.234655	7.3511233	6.4087863	6.7269716	6.5585294	7.5798345	7.6052704	7.776847	7.8384523	7.838198	7.627255	7.570199	7.4586887	7.1618876	6.8601546	6.751748	6.9891276	7.702735	6.9061418	6.7149053	7.824369	7.1339903	7.114391	6.9730268	7.857776
"A_24_P168232"	8.620488	7.8601503	8.034666	8.320686	9.057928	7.9055767	8.254856	7.842328	8.804098	8.463788	9.870455	9.282015	8.630772	8.800165	9.014664	8.727183	8.212216	8.033478	7.8226914	7.8981586	7.983567	7.681155	8.009505	7.45486	8.396485	8.647126	8.64244	8.737925
"A_24_P16833"	3.4388578	2.9537861	3.9257402	4.2652736	2.73829	2.9474366	4.701231	3.4497774	2.3831763	2.6102085	2.3475344	4.6676197	4.197426	4.399986	4.3223925	3.926127	4.570457	2.8510675	6.281444	2.9084687	3.5284367	3.3003123	2.8418338	4.151352	3.712382	3.5366225	4.8179517	3.8951771
"A_24_P168398"	3.7635489	2.334395	2.9243991	4.0454454	5.0392294	3.6581485	3.6341162	4.649095	4.6581817	4.4079647	8.669054	4.6239557	4.4798145	4.308017	5.5537777	7.0454683	6.856013	4.1896434	2.3293936	2.3053656	2.4400823	2.3125439	5.4591594	4.8940454	4.99118	6.904321	4.3004055	4.8695936
"A_24_P168416"	6.3830047	6.4700723	6.433242	6.583415	6.365803	6.365672	6.365556	6.063789	6.8332415	7.189276	7.940987	8.861203	6.248972	6.465907	5.925399	6.2191434	6.2959213	6.5439014	5.8229713	6.4140487	6.138773	5.6931534	6.4035606	6.64941	6.0815115	6.0353274	6.598146	6.5192266
"A_24_P168456"	8.825918	8.716681	8.837682	8.924774	9.099311	9.26609	9.22563	9.221557	9.824429	9.917168	9.220398	9.84654	8.594152	8.277995	9.102785	8.445626	8.861873	9.409706	8.832496	9.80172	9.423079	9.297776	10.806193	10.232397	8.154963	9.080709	9.409478	9.532526
"A_24_P168494"	11.527443	11.352489	11.524015	11.974226	10.919482	11.598552	11.832403	11.517205	10.417133	10.195503	12.15718	13.166651	11.147449	11.567559	12.063347	11.509189	11.956672	12.049802	11.509945	11.593796	12.059474	12.112718	12.535946	12.009653	10.953294	11.192481	11.446623	11.233784
"A_24_P168495"	7.5788884	7.5846562	7.811116	7.9036245	6.8138433	7.1160865	7.249084	6.669933	7.7685666	7.6581774	8.278136	8.903031	7.008762	7.7225614	7.1422734	7.1801295	7.714827	8.012918	8.025804	7.8715997	7.9374075	8.111602	8.117566	8.160827	7.0389657	7.1129456	7.2845488	7.0058236
"A_24_P168510"	7.3492365	7.964589	7.7676616	7.286905	8.398384	8.190299	8.317536	8.427796	7.9890656	7.830336	7.035996	7.7786994	6.4303503	5.670181	6.4104896	10.062325	7.008025	6.9202037	6.825514	7.4295225	7.571795	7.1106806	7.4926386	7.009356	6.5797386	6.652904	5.906142	6.9948716
"A_24_P16856"	6.639278	6.558897	6.864432	6.7995996	4.6827106	6.680275	6.964791	7.256995	6.344443	5.9675703	7.6422677	7.48592	7.1417255	7.022862	7.151998	6.9723372	6.4284368	6.099966	6.2758	6.7390275	6.1111026	5.846617	5.809209	5.888031	6.9806676	6.9303865	7.005448	7.4582024
"A_24_P168574"	7.453366	7.2608333	9.496472	6.826632	8.204959	8.257731	8.381747	8.296036	8.895535	8.560453	8.483789	8.273804	8.044613	5.4840918	7.2511954	7.8403945	7.0555024	8.790565	6.3761883	8.390586	5.930464	6.653376	6.2866244	6.890401	8.886329	6.9435296	7.392584	6.8408465
"A_24_P168581"	5.2716784	5.24699	4.9993877	5.326895	5.74946	5.7237873	5.7244625	6.121143	4.582688	4.3159356	6.0426474	6.009718	4.1430163	3.9371352	4.1855006	4.0451674	4.8695936	4.6036835	4.600901	5.1623034	5.385871	5.1433363	3.8355472	2.9721308	4.394778	3.6622758	4.4800596	5.0650077
"A_24_P168726"	4.4267483	4.339386	4.823902	4.2111077	4.188873	5.424783	3.9887638	5.914675	5.392304	5.518878	5.059453	4.579504	3.9397283	4.3780007	4.166903	4.844344	4.6572046	7.298773	4.70552	4.2846766	2.3513286	5.136172	4.196529	4.1786675	5.3680615	4.167817	5.3126073	5.4656606
"A_24_P168760"	9.051197	8.17686	7.698985	7.875679	9.541951	8.1237755	8.2758665	8.374974	8.325313	7.629806	8.245924	8.324716	8.314568	9.743278	9.326832	7.941962	9.199638	8.535394	8.416623	8.703836	8.819412	10.172047	6.522	8.149687	9.417136	10.226777	9.423079	8.649073
"A_24_P168822"	7.247969	6.169126	6.4741955	5.877747	6.8775926	6.9612565	5.967652	6.420978	6.2287517	6.253122	3.596087	5.775457	6.1598067	7.5625143	6.7274733	5.8597293	6.234362	6.1551223	5.986139	5.992685	5.6006866	5.2610784	6.655453	6.084651	6.9236984	6.6131086	6.1158824	6.5297894
"A_24_P16892"	7.9537454	7.9894023	7.4039354	6.7789826	7.35993	8.387178	5.8042936	7.284061	8.700206	9.051197	5.517319	7.235227	8.066721	5.7549095	7.781018	8.069935	6.904778	7.057422	8.398571	8.0630665	8.23553	9.017762	7.4181514	8.357951	8.017554	6.5214486	7.557503	7.157403
"A_24_P168925"	6.5322275	5.7668	5.77445	5.740916	5.8926544	6.139274	6.1812315	6.1546993	5.7251825	4.586724	6.6202197	6.304508	6.2156115	6.2317095	6.390879	5.7656984	5.709953	6.1256294	5.5949345	5.1122227	6.084651	6.1916933	6.631917	7.331122	5.8107977	5.584749	5.7499514	6.066854
"A_24_P168994"	7.089609	7.0237303	7.837335	8.01724	7.7805424	8.049053	8.139468	8.3215475	6.4727755	7.582422	8.001424	6.888963	8.649575	5.1300125	8.345674	8.327435	7.3070784	7.7544312	7.3060827	7.2683606	7.5035067	6.840117	7.4968753	7.2046857	6.481182	6.7152467	8.378912	8.416446
"A_24_P169013"	5.668886	5.9782147	8.964066	10.037021	6.7259755	7.17094	6.338577	6.642522	5.55206	6.2327876	6.7629023	7.6556854	5.969952	6.292394	7.7501907	7.196641	9.181278	8.945041	7.914449	7.1667	7.070566	7.8475156	10.426193	8.825337	7.0980306	6.5928946	7.5821486	6.0587826
"A_24_P169048"	6.675412	5.1495113	4.4725304	6.470711	4.938254	5.366963	5.3152633	5.9088135	5.1120276	4.740723	3.169891	5.2861333	4.9757047	5.289844	5.2610784	4.9507194	4.7487855	5.4896445	8.621562	5.3419046	5.1855836	6.424383	6.895181	5.752125	6.2092953	5.6412163	6.0623217	4.778151
"A_24_P169073"	10.5660715	10.411841	10.666108	10.752391	10.091605	11.011838	11.382652	11.427187	9.143554	8.754074	11.526751	12.167919	10.426643	11.027819	11.010816	10.4140005	11.29963	10.843223	10.364494	10.296444	10.820812	11.008098	11.348306	10.96135	9.93418	10.102036	10.376839	10.290126
"A_24_P169092"	7.5325594	6.910346	6.89294	6.3515964	6.3802133	6.610496	6.4179487	6.7770185	5.843531	6.3307886	7.10184	6.5864253	5.436221	4.606098	5.4412937	7.2213435	7.2307515	6.6171975	6.328867	7.301423	6.7309546	7.689182	6.864721	6.4722733	5.035091	6.5446477	5.0239305	5.8041596
"A_24_P169105"	10.131903	10.148777	9.900879	9.889868	9.292507	9.63845	9.851107	10.247842	9.17254	8.6726465	10.932299	11.577257	10.2119665	10.466921	10.779927	10.411044	10.477213	10.505605	9.63519	10.268373	10.067967	10.10297	10.699582	10.317527	9.917895	9.971533	10.335384	10.434106
"A_24_P16913"	4.2866025	5.6540813	2.5077841	2.7595992	3.4188256	2.798644	4.2455983	5.6325383	7.8727818	7.24451	8.535394	3.212754	5.5061765	2.5446482	4.8198457	3.7790232	2.7178059	7.722421	5.7069182	5.2852764	7.5373373	5.0088315	5.662329	4.287616	2.526055	3.3707132	2.6566782	3.6060095
"A_24_P169148"	7.973161	8.165793	8.276649	6.574284	7.4057775	8.064928	7.1794395	7.0434475	10.786198	10.628142	6.6081185	8.165793	9.243226	8.599102	7.7683806	8.017412	7.8557744	7.869148	8.645555	7.174749	8.939105	8.76715	8.438582	8.35666	9.588732	7.1775236	8.223538	9.012387
"A_24_P169213"	7.8469973	7.9346476	7.7041836	8.262138	7.4156756	7.5379543	7.8245215	7.83781	6.7051945	7.743001	7.243514	8.354057	5.8260984	7.968523	5.5510745	8.370201	7.21102	7.2440457	6.9548426	7.2280016	7.30225	7.0308113	7.0576587	6.9139357	6.4464846	8.028265	8.131154	5.2457547
"A_24_P169234"	6.609545	6.3158593	6.3613396	6.8423185	6.175186	6.4987903	6.9554353	7.635016	6.777198	6.8110585	6.702337	7.5987687	6.7127786	6.772168	6.791843	9.47727	6.974861	6.415322	6.7101207	8.236487	6.6317396	6.4026856	6.3728495	7.603445	6.433396	6.4815087	6.3687725	6.5277286
"A_24_P169258"	6.2415795	6.6429214	6.4190474	6.500098	6.054167	6.11191	6.113895	6.4777827	6.7830772	6.3857665	7.7427435	6.9898095	6.257941	6.7199063	6.461675	6.428783	5.914998	5.7746267	5.403477	5.963523	5.0792947	6.178644	5.7023654	5.553299	6.6165123	6.5283546	6.4803767	6.7606173
"A_24_P169263"	7.0950956	7.1831255	10.445627	7.3126884	7.9280825	6.3800855	8.296897	6.8713865	6.224178	6.0803194	7.571795	7.874191	7.494014	7.537828	7.7676616	7.4346385	7.498117	8.706008	6.854652	7.012926	7.8630304	7.294897	8.806698	7.831582	7.2035866	7.259377	7.2892632	7.6894403
"A_24_P169337"	7.39901	7.421553	7.362083	7.637671	6.169126	6.421805	6.896211	6.4791417	6.8185763	6.717209	7.671198	8.199649	7.728164	7.7624927	8.046851	7.7595706	7.004796	7.1757293	7.0565424	7.029669	6.7551703	6.7933297	6.8283005	6.679085	7.905245	7.8814807	7.8115387	8.134055
"A_24_P169343"	6.9462085	3.4911103	3.2684858	4.483581	3.6188705	4.901384	4.2758846	4.9425735	7.0803676	7.5325594	7.295865	3.6771169	5.3085957	3.5378304	4.8414545	4.12963	3.3499947	3.2414489	6.9703174	5.729771	4.5121875	4.691509	4.6160827	6.04699	4.5629735	3.7914317	3.616953	5.137515
"A_24_P169378"	11.118043	11.001259	11.426549	9.95531	11.9106865	11.361904	11.737346	11.255771	12.248062	12.321839	7.8049183	9.1944275	11.316823	11.214936	10.871672	11.124519	11.036266	10.873021	11.236484	10.992835	10.443821	10.509115	10.79233	11.427768	11.280314	11.288211	11.324097	11.1612215
"A_24_P169386"	5.3869576	5.336121	5.2459083	5.210102	5.6284156	4.628896	4.519503	5.67053	5.196766	5.701074	3.173981	6.038445	5.482443	5.722085	5.5056133	5.482443	5.522623	5.62317	5.3284373	5.745693	7.37666	5.1200657	5.8150835	5.0585318	5.7252746	5.649686	5.6248393	6.6213636
"A_24_P169402"	4.2925954	3.7588832	3.3548615	3.9595094	5.4360857	4.4045877	5.408873	4.421184	3.5586042	2.6937184	4.687701	4.027628	4.227812	4.4520593	4.0310426	3.797924	3.9949443	5.316057	3.100204	2.6171618	2.818684	4.7080135	2.4767764	4.4858527	5.0088315	4.4135904	4.0876417	4.624786
"A_24_P169462"	5.8285346	5.9365063	7.666847	5.8021216	5.610263	5.949216	6.242695	6.283232	8.230087	8.01264	6.169903	5.95515	6.781475	5.1216526	4.40687	6.00779	7.2242794	5.3713007	5.60169	5.0936794	6.877853	8.422677	7.652016	5.457186	4.751248	8.513669	3.4747655	5.974439
"A_24_P169493"	7.173065	7.341409	7.5597024	7.2135334	7.02526	7.097761	7.2992134	7.193563	10.540543	10.737497	7.718764	7.289458	5.9944787	6.618113	7.652973	7.2105093	7.6980867	7.623223	7.6806297	7.820612	7.820465	7.1732564	7.739188	7.9650397	7.000448	6.367685	7.182253	6.996082
"A_24_P16950"	7.027804	7.4982615	7.3704443	7.6799116	7.373214	7.105915	7.3717766	6.898285	8.500757	8.722878	8.386287	7.863694	7.7338386	7.4574776	7.456042	7.4724813	7.4402204	7.659021	7.8136244	7.2739143	8.023192	7.314182	7.1953635	7.4272113	7.9115853	7.9023046	7.6547246	7.8710594
"A_24_P169503"	9.233097	9.494767	8.666715	9.024717	9.703295	10.595281	11.0534935	10.931852	7.831284	7.2992134	9.73888	11.575419	10.160176	10.359549	10.02908	9.560357	10.542766	10.220796	9.922678	9.463969	9.983677	10.908154	11.758307	11.430904	9.292507	8.776056	9.516917	9.135452
"A_24_P169507"	9.089517	9.320955	8.854964	9.150728	8.906091	10.147271	11.306392	11.345575	7.7850256	5.7287984	7.205357	11.784369	10.331928	10.236062	10.820812	10.580206	10.620234	10.754383	10.28589	10.152406	10.358489	10.927431	12.108829	11.662617	9.269139	7.340995	9.827494	9.52717
"A_24_P169524"	5.8076296	5.497573	5.756949	5.681341	4.2886353	6.0994697	4.881239	5.0300508	5.456119	5.6905055	6.6540604	6.3847303	5.7195497	5.810013	5.519064	5.5137253	5.287813	5.4881396	5.5819745	6.0656204	5.7227035	5.9115877	5.842201	5.3740735	5.511897	5.712026	5.629228	5.955756
"A_24_P169544"	6.974368	7.2390957	8.0611515	7.682452	7.8544836	7.2037144	6.699255	7.2082696	6.924522	7.4992743	4.8861036	6.81932	6.865744	7.5017	7.1073275	6.7363176	7.485639	7.202009	6.8319936	8.094477	8.026979	9.926582	6.125458	6.2152486	7.1300836	6.874735	6.9666905	7.039194
"A_24_P169574"	8.021319	8.36663	6.8162136	8.194621	7.3242927	7.80767	7.9454927	7.8910923	10.203057	10.040262	7.30931	10.681392	8.298411	7.0930347	7.3965845	8.615974	9.414964	8.657615	6.890055	7.452801	7.814423	7.615743	7.4149637	7.7352724	7.846565	7.7663574	7.275727	8.436401
"A_24_P169593"	6.600093	6.86083	6.350528	6.667175	6.126577	5.959476	5.8078423	5.556078	7.940601	8.344247	5.6150374	5.178586	6.8506336	5.9590597	5.10456	5.3172812	5.7810926	7.1323347	6.371462	7.5345855	6.355361	6.4084673	6.5185657	6.6078553	6.1919866	5.921144	5.168731	5.9201145
"A_24_P169634"	8.179708	8.192276	7.1140375	7.614022	6.760014	6.565316	7.4448137	7.8156996	7.2776685	7.2162976	8.248316	7.9610257	7.2419147	7.0630703	7.522309	7.201527	9.4351845	7.310459	7.2105093	7.1658306	6.911276	8.2119875	7.865615	7.177048	7.155056	7.225317	7.7259974	7.639907
"A_24_P169645"	9.545907	9.281494	9.000485	9.870726	7.658872	7.525134	8.728706	7.5707474	9.444223	9.580936	11.451492	10.827828	8.659481	9.9301	9.105569	8.998302	8.122163	8.23472	8.303862	8.823951	8.069759	7.7185245	8.045362	7.6623397	8.56023	8.786476	9.612093	10.366141
"A_24_P169688"	7.813459	7.5625143	7.3683805	7.8216357	5.681341	5.715689	5.302982	8.684064	7.365942	7.5243063	8.791596	8.520517	8.201827	8.329575	8.509915	8.323719	6.8436713	6.8788114	6.733055	6.9976106	7.0226965	6.837358	6.2969685	5.7892203	8.152513	8.032596	8.0798645	8.18487
"A_24_P169713"	6.252343	6.858433	6.7840376	6.9687357	7.298773	8.160827	6.1985373	6.271175	7.5149193	7.739595	6.456147	8.102925	6.5198593	8.0008335	5.944186	7.2319336	7.7049427	6.8080792	7.307568	6.802486	5.9559507	8.216717	8.296549	8.138747	6.027251	6.0531306	6.392775	6.2334995
"A_24_P169773"	9.056042	8.436401	7.8539453	7.477823	8.445626	8.5961685	8.74055	8.196074	8.067351	8.210901	7.514785	7.7589116	8.407207	9.233339	8.748709	8.144251	9.02845	8.380765	8.497407	8.180831	9.2327175	8.19412	8.196644	8.518296	8.952922	8.604204	8.648073	8.500757
"A_24_P169807"	6.9915466	6.7868004	7.0470634	7.478206	6.9704723	7.1362343	7.1379204	7.4066043	5.425438	5.3578362	7.885804	7.210748	5.7512336	6.563963	7.6227446	7.317585	7.3571796	6.9355006	6.7381616	6.4370565	7.141033	7.228234	6.1294737	6.406511	5.3874207	5.2646236	4.337676	7.278338
"A_24_P169843"	6.284762	6.278546	5.963523	6.590703	6.3284183	6.3497524	6.2824316	6.531883	6.03733	6.195529	5.039877	6.583123	6.3880196	6.366517	6.8232193	6.2611995	6.2372093	7.1336055	5.5954	6.5233293	6.468694	7.566494	6.334684	6.0659647	6.461675	6.8446827	6.821936	6.8091483
"A_24_P169855"	11.061681	11.092673	11.300963	10.540931	11.389838	10.386761	10.730974	10.609131	12.330372	12.444787	8.969907	7.8678713	11.4768	11.164756	10.992835	11.099787	10.749876	10.815149	11.104898	10.807224	10.486027	10.933945	10.99049	11.738445	11.790523	11.135061	11.499123	11.321479
"A_24_P169864"	7.8440833	7.5976286	5.812848	6.183459	5.6519613	5.6848655	6.0856633	5.9363494	5.5218472	5.5562987	7.2863398	7.0930347	5.6440835	5.979997	5.919054	5.6294646	5.030877	6.7150598	5.2103286	5.850061	8.243437	5.096483	7.8344927	7.971007	5.338743	5.5022426	5.3631406	5.5044312
"A_24_P169873"	10.503998	10.217532	11.350716	10.104131	11.08154	10.620234	11.716321	11.266718	10.086959	9.933186	11.930115	11.51439	8.64108	10.467374	11.877741	11.021156	11.690294	11.905867	11.4904175	11.657958	10.017303	10.0987835	10.495772	9.93286	9.940195	10.8634405	11.075423	11.374002
"A_24_P169892"	7.965196	7.8686776	7.8030353	6.0075903	7.0100255	8.167885	7.527196	6.682618	7.3042836	7.503355	6.435199	6.7930355	6.846836	7.3207936	5.8420115	4.3712654	9.321458	9.745249	7.8269057	6.8909926	3.6828918	7.2492046	7.601643	7.8051653	10.466921	9.805688	7.616542	5.3796644
"A_24_P169896"	5.575523	5.790473	5.019245	5.2955327	5.6935315	5.5456758	5.4250927	5.851578	4.9759254	4.1292567	5.708947	5.7091374	3.8762507	5.7038946	3.6322005	4.007877	4.712007	4.9210844	6.8065276	5.297372	5.074645	4.5837765	4.6508636	3.9502277	4.6568747	4.9581203	6.1338997	4.7230206
"A_24_P169903"	4.7689986	3.5021627	3.0188396	3.2490675	5.659809	5.6540813	5.676922	4.914985	5.029356	4.7428665	6.066084	4.289787	4.2779517	2.9405105	3.0251648	6.3382215	3.7870946	4.8504863	3.806488	4.3335238	5.1611176	4.1399784	3.6629782	3.5261428	3.4813118	4.5861297	3.2836237	3.8346741
"A_24_P169937"	8.296641	8.123624	8.367672	8.80341	8.105331	8.377062	8.466854	8.651842	7.774145	7.1885448	8.784804	9.391578	8.949245	8.526609	9.188818	8.589064	8.342963	8.057553	7.8936577	7.227306	7.421124	7.337921	7.7405586	8.113815	8.437295	8.38126	8.541531	8.330172
"A_24_P16997"	2.982332	6.2967825	3.9852762	2.7235107	3.758405	6.1670737	4.724242	3.816063	7.951827	8.272154	5.194003	3.191034	5.829048	6.840117	3.5103555	6.091751	3.6608698	3.8420959	8.445484	4.104468	4.9016194	5.4751053	6.2956557	5.374534	7.090807	4.4042478	3.9312544	4.1891427
"A_24_P169976"	7.570923	7.5667024	8.304468	8.3092785	8.032746	7.6896753	8.247286	8.596331	9.207367	9.371617	7.192776	8.253097	8.738633	8.056321	8.821594	8.263474	9.087789	7.7643185	8.042379	8.964239	9.305512	8.557081	8.478466	8.245819	7.9132595	7.2867823	8.029731	7.691686
"A_24_P170025"	6.6683598	7.2494903	7.8318324	7.136396	6.5910473	6.23583	6.1836057	6.608653	8.715397	8.973299	7.14868	7.2425385	6.995814	7.4724813	7.321852	7.9600825	6.92785	6.5870647	7.2099032	8.085966	6.9249988	6.642792	7.393392	7.0078845	7.2216725	7.276995	6.6309276	5.900081
"A_24_P170067"	6.1418366	6.3698564	6.314219	5.704969	6.853577	5.9583936	6.513763	6.075975	7.1791487	7.490882	6.397645	6.3608384	6.4005466	6.64383	6.0172577	6.240076	6.2536874	6.8299317	6.7770185	7.0505943	6.4918914	6.197184	6.134459	7.2436576	6.4018984	5.9611464	5.983616	6.0665517
"A_24_P170095"	7.3060827	7.0452337	7.0839577	7.2475777	7.547239	7.6710553	7.7213116	8.013887	7.1026063	6.8875337	6.6586432	8.038427	7.3052955	7.493777	7.616165	7.219189	6.9469323	7.022027	6.7921557	6.944565	6.6900187	6.6924715	7.700714	7.0817733	7.1610622	7.620908	7.2406745	7.389011
"A_24_P170103"	10.320736	10.356783	10.367227	10.101158	10.861986	10.062325	10.503241	10.010509	11.495151	11.53796	10.230087	9.468538	10.535701	10.265407	9.893372	10.48688	9.999029	10.446378	10.728721	10.355915	10.08938	9.8761215	10.03841	10.81011	10.62689	10.471072	10.098508	9.994509
"A_24_P17011"	3.8487425	4.080618	6.207921	5.6447144	4.163804	4.762012	4.7153244	6.107626	3.6290781	3.3334932	6.611995	4.8217387	5.1938324	4.5291853	4.915712	4.784887	4.9649754	7.331122	6.8688188	2.8339317	2.457248	6.6184235	6.31275	5.873831	4.655462	4.1899056	5.2078667	4.7496867
"A_24_P170119"	7.301563	5.2481346	3.7234268	4.3843546	8.015346	6.245125	6.3813367	4.3921824	7.7914157	7.323668	3.485678	5.1877303	7.097761	5.9526653	6.3555627	8.77385	4.3843546	4.863214	9.174775	4.133429	6.3672094	2.536809	5.80723	7.6019588	7.4382005	6.9800267	6.2318406	5.4405365
"A_24_P170136"	8.296549	8.036557	8.786149	8.828094	8.871842	8.937624	9.102123	9.245629	10.318675	10.317149	8.517866	8.575298	8.504189	7.465745	9.5611315	9.598905	8.245488	8.408013	8.127873	8.131299	7.651243	7.82742	7.929635	8.00705	7.3795104	7.8376164	8.329841	9.484004
"A_24_P170147"	12.317733	12.067744	12.294001	11.642064	12.634943	11.841522	11.809448	11.83071	13.402474	13.6420965	11.04442	10.055886	12.190966	11.796112	11.9487705	11.985899	11.725497	11.656369	12.349877	11.940784	11.512753	11.456438	11.628426	12.346103	12.518223	12.21679	11.997178	12.100305
"A_24_P170186"	10.88012	10.888973	10.654438	10.93791	10.984815	10.935542	11.256806	11.0223	10.428459	10.361162	11.178267	10.706722	10.22843	10.821319	10.448271	10.786198	11.183849	11.228034	10.9983	11.642695	11.392234	11.314648	11.35664	11.110693	10.685608	10.930766	11.183849	11.793026
"A_24_P170203"	9.513352	9.159954	9.507499	9.512083	9.155856	9.27131	9.623287	9.41348	9.36974	9.430415	9.532925	9.362213	9.908759	10.257177	9.245377	9.263971	9.566327	9.979027	10.402278	10.25788	9.923833	9.861614	10.332441	9.833606	9.59078	9.223753	9.613835	9.609269
"A_24_P170234"	4.26104	4.4387193	4.6070366	4.855224	5.50309	5.434434	5.4114094	5.60468	3.5037148	3.7631683	5.310751	6.3353133	4.6805224	4.6932077	4.342835	3.3310416	4.986387	3.2260346	3.1044939	4.362486	3.8461838	3.1231806	4.6340904	3.8449252	4.419251	3.5529587	6.8621187	4.9165463
"A_24_P170247"	2.253959	2.253959	2.4485743	2.2996285	2.3367038	2.3042374	2.303334	5.305104	2.369365	5.0355926	3.242559	2.2669709	2.2733293	2.5446482	2.3617291	2.3163977	4.5207367	2.6429718	4.9238186	2.6959014	3.9632218	4.808503	2.5691347	2.5255685	2.296428	3.7234268	2.2645688	2.483182
"A_24_P170253"	8.010754	7.60229	7.8421764	8.0889635	5.98518	6.613855	6.544482	7.2532206	7.0448747	6.85762	8.597101	9.600963	8.07277	8.382931	8.575523	8.008632	7.639907	7.7405586	7.5604386	7.7646427	7.0055604	7.3211713	7.264162	7.014366	7.774053	7.876257	7.998719	8.080145
"A_24_P170275"	3.1258488	3.7017395	4.9978514	3.3245704	4.234779	4.246467	3.9589646	4.831881	3.0183125	4.0523667	5.511484	3.9105248	4.9345245	2.5446482	5.6880255	2.463155	3.4556737	3.4621172	3.3620596	4.6205926	4.8061256	4.4518466	5.322918	5.1534677	3.2877808	2.8848972	4.1914043	5.3331594
"A_24_P170283"	5.466031	5.360337	6.352234	7.018713	6.9758005	5.895662	6.336549	5.6653247	7.5298576	7.6365294	7.1244555	5.9212937	7.111716	5.287813	6.8944254	4.6846385	5.054068	5.2305756	6.107626	8.518296	7.160356	5.8243904	6.072991	6.815673	7.122417	6.390181	5.568818	6.82608
"A_24_P170295"	4.31994	8.997598	7.782293	4.256982	7.325409	7.8846803	7.288485	7.230282	10.958987	11.0708065	6.952604	4.4626675	8.623184	3.8389773	5.7427917	8.006895	8.562368	8.574604	7.925716	6.9603477	5.718009	4.553058	7.067533	8.216595	8.052107	7.529698	6.7639694	6.365177
"A_24_P170309"	6.6006937	7.048514	7.0020905	7.104252	8.020762	5.442719	7.633947	6.2822375	7.6366677	7.8419294	7.0513663	7.239373	7.3844075	7.4332976	7.18304	7.3193555	6.52131	6.755759	6.31616	7.6123962	6.279372	6.1553903	7.0587993	7.100793	7.168213	7.3057375	7.222215	7.5845137
"A_24_P17031"	5.02527	4.90019	4.6294937	5.2627616	4.082256	4.1766114	4.942103	3.656547	4.462919	4.8182707	6.1333256	4.574861	3.709513	3.3567748	4.2281237	3.5451643	3.8248634	4.726308	3.8453848	4.970909	7.019023	4.4267483	4.3585587	3.5957193	3.3445952	3.4658153	3.418091	4.275555
"A_24_P170327"	3.7824953	6.534172	3.7954779	3.7812665	4.9921904	4.2299128	5.630392	5.238191	7.452528	7.908673	2.7963984	4.2940493	4.584243	5.47784	5.0653796	4.976917	4.21643	3.14143	6.4669003	4.406577	4.270032	4.6896763	3.1284175	5.8982115	5.8650923	5.4871745	5.1433363	5.43571
"A_24_P170357"	6.3262563	5.813084	6.2331424	6.547418	5.4559083	5.1507664	5.5478325	4.3117642	6.1172466	6.4646454	6.6832905	6.458422	6.574709	6.684373	7.2127514	6.4610257	6.05702	7.177207	6.981399	6.930108	6.057474	5.499295	7.638086	5.7174973	6.250731	6.7356052	6.4531193	6.698255
"A_24_P170365"	10.797001	10.761331	10.573472	10.966391	10.521013	10.742549	10.97017	10.9876	9.778252	9.813286	11.909586	11.7356	10.751675	11.317523	11.080137	10.757637	10.774646	10.515468	10.155836	10.421291	10.748106	10.563149	10.760454	10.478584	10.660806	10.731491	11.0499115	11.102684
